,index,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,time,clustered_index,environment_index
394,903,1512654007109,3.5210855000000003,5.721480000000001,8.30822,8.5,55.5,193,120,97,55,24,24,9,3,1,0,1,0,0,0,0,0,527,-3.2004257000000003,55.9447363,149.0,6.0,13:40:07.109000,36,2
395,1052,1512740424176,2.4190047000000003,4.034715,11.627153999999999,5.3,46.9,176,52,57,34,12,18,7,5,3,0,0,0,1,0,0,0,365,-3.1882561000000003,55.9444914,137.0,7.0,13:40:24.176000,16,1
396,562,1512567625075,2.203255,4.1514406,4.7573875999999995,12.900001,66.700005,112,57,63,56,18,33,12,1,0,0,0,0,0,0,0,0,352,-3.190626,55.9398668,143.0,9.0,13:40:25.075000,11,1
397,904,1512654028514,3.0743449000000003,5.6569709999999995,9.442107,8.5,55.4,162,110,88,86,21,33,18,4,4,2,0,0,0,0,0,0,528,-3.1998812,55.94480970000001,150.0,8.0,13:40:28.514000,6,4
398,563,1512567644558,2.4596708,4.380138,5.082443,12.900001,66.4,117,77,74,48,19,23,14,2,0,0,0,0,0,0,0,0,374,-3.1914351,55.9398708,129.0,5.0,13:40:44.558000,19,1
399,1053,1512740444846,3.4353887999999997,5.238566400000001,8.922642999999999,5.5,46.4,238,111,69,39,10,8,11,5,3,2,0,0,0,0,0,0,496,-3.1876603,55.944495499999995,141.0,4.0,13:40:44.846000,40,1
400,905,1512654051205,3.3662052000000005,5.583517,6.645958,8.6,55.2,226,117,102,58,24,30,15,3,1,0,0,0,0,0,0,0,576,-3.1993742999999997,55.94485409999999,140.0,5.0,13:40:51.205000,6,4
401,564,1512567664675,2.6371404999999997,4.854943799999999,6.1742349999999995,12.900001,66.6,146,73,86,66,22,28,18,1,2,0,0,0,0,0,0,0,442,-3.1915885,55.940200100000006,137.0,8.0,13:41:04.675000,54,3
402,1054,1512740469585,2.9885870999999997,4.50887,5.2442150000000005,5.2000003,45.5,240,100,71,41,12,14,8,5,0,0,0,0,0,0,0,0,491,-3.1870627999999996,55.9446451,144.0,8.0,13:41:09.585000,70,1
403,906,1512654072632,3.2002002999999997,5.578446,16.200933,8.6,55.0,170,103,90,67,17,28,16,2,3,0,0,1,1,0,0,0,498,-3.1988582,55.9449304,142.0,3.0,13:41:12.632000,79,1
404,565,1512567685414,2.1066785,3.86553,4.3348293,12.900001,66.700005,101,71,64,57,28,20,14,0,0,0,0,0,0,0,0,0,355,-3.1915707,55.94045210000001,141.0,8.0,13:41:25.414000,54,3
405,1055,1512740490996,1.9871511000000002,3.1645427,4.3284845,5.3,46.0,128,63,56,35,14,12,2,1,3,0,0,0,0,0,0,0,314,-3.1865395,55.944670499999994,143.0,6.0,13:41:30.996000,70,1
406,907,1512654094039,3.0394377999999995,5.1787496,9.662265,8.6,55.100002,179,93,94,70,24,21,7,5,2,2,1,0,0,0,0,0,498,-3.1983135,55.94486559999999,142.0,3.9,13:41:34.039000,26,2
407,566,1512567704885,2.0738225,3.9151142,6.534281,12.8,67.1,106,74,50,64,27,35,7,1,2,0,1,0,0,0,0,0,367,-3.19156,55.940661600000006,145.0,9.0,13:41:44.885000,31,3
408,1056,1512740513050,1.8354943,2.9816642000000004,5.235144,5.4,45.7,100,56,41,26,8,10,7,2,0,0,1,0,0,0,0,0,251,-3.1859447999999997,55.9445456,140.0,8.0,13:41:53.050000,1,3
409,908,1512654114161,2.9530215,4.9263234,6.7972283,8.7,55.0,173,91,77,53,18,24,9,3,1,1,0,0,0,0,0,0,450,-3.1978367000000003,55.9448664,141.0,7.0,13:41:54.161000,48,2
410,567,1512567725644,2.247359,4.219972,5.2272362999999995,12.8,67.4,115,67,60,61,16,35,11,2,1,0,0,0,0,0,0,0,368,-3.1915044,55.9409407,139.0,9.0,13:42:05.644000,31,3
411,1057,1512740533151,2.5643284,3.9340296,5.922683999999999,5.2000003,45.100002,185,78,41,31,14,10,7,4,1,1,0,0,0,0,0,0,372,-3.1857674,55.9444047,141.0,7.0,13:42:13.151000,1,3
412,909,1512654135560,2.5384927000000004,4.461623,6.2331734,8.7,55.0,124,83,78,52,17,18,16,1,1,1,0,0,0,0,0,0,391,-3.1973421,55.9448453,146.0,3.9,13:42:15.560000,48,2
413,568,1512567746403,2.4449499,4.508082,5.122882,12.8,67.3,121,70,72,52,33,28,13,1,0,0,0,0,0,0,0,0,390,-3.1915014999999998,55.941328299999995,124.0,6.0,13:42:26.403000,59,3
414,1058,1512740553924,2.9451191000000003,4.5915017,7.4711704,5.2000003,45.7,203,86,64,48,11,10,7,5,1,2,0,0,0,0,0,0,437,-3.1856092,55.94452510000001,138.0,8.0,13:42:33.924000,65,4
415,910,1512654157614,2.768956,4.7521615,6.125116,8.8,54.600002,164,114,74,59,24,28,12,4,2,0,0,0,0,0,0,0,481,-3.1969298,55.94477560000001,142.0,7.0,13:42:37.614000,13,4
416,569,1512567765870,2.3559240000000004,4.367515,5.131254,12.8,67.700005,96,75,73,47,27,28,11,3,0,0,0,0,0,0,0,0,360,-3.1915432,55.9415767,131.0,8.0,13:42:45.870000,59,3
417,1059,1512740575977,2.8443766,4.568294,12.563728999999999,5.3,46.0,224,91,49,32,17,21,11,6,2,1,0,0,0,1,0,0,455,-3.1851574,55.94480849999999,139.0,5.0,13:42:55.977000,65,4
418,911,1512654178360,2.7024806,4.938924299999999,6.6756363,8.8,54.2,125,90,76,49,26,40,8,3,3,0,0,0,0,0,0,0,420,-3.1962357000000003,55.944809899999996,149.0,5.0,13:42:58.360000,68,1
419,570,1512567785330,2.4458532,4.456905,6.797459,12.8,68.0,95,85,71,53,26,28,9,3,0,0,1,0,0,0,0,0,371,-3.1915652000000003,55.941820299999996,134.0,7.0,13:43:05.330000,5,3
420,912,1512654199784,2.9293153,5.292493,8.010739,8.8,54.2,159,92,83,57,26,35,17,1,1,2,0,0,0,0,0,0,473,-3.1956990000000003,55.9449654,138.0,6.0,13:43:19.784000,20,4
421,1060,1512740599983,2.8561144,4.224794999999999,5.444761799999999,5.4,45.8,275,88,51,32,9,16,10,3,2,0,0,0,0,0,0,0,486,-3.1846592,55.944963699999995,136.0,5.0,13:43:19.983000,45,2
422,571,1512567805443,2.086247,3.8797593,5.1181364,13.0,67.1,76,64,53,53,21,18,9,1,2,0,0,0,0,0,0,0,297,-3.1915273999999996,55.94214350000001,131.0,6.0,13:43:25.443000,5,3
423,913,1512654225089,5.0886817,8.005983,12.186652,8.900001,54.3,425,195,126,83,38,31,23,4,1,4,0,0,0,0,0,0,930,-3.1951291,55.9448689,143.0,9.0,13:43:45.089000,42,0
424,572,1512567826167,2.4015837,4.6493936,5.386394999999999,12.900001,67.1,88,73,65,57,33,26,16,1,0,0,0,0,0,0,0,0,359,-3.1914769,55.9423368,120.0,9.0,13:43:46.167000,62,3
425,573,1512567846956,2.4874577999999996,4.3013587,4.6680155,13.0,67.1,100,78,74,47,20,23,8,0,0,0,0,0,0,0,0,0,350,-3.1917566,55.942502299999994,125.0,6.0,13:44:06.956000,62,3
426,914,1512654249736,3.3996797,5.902292299999999,10.361272,8.900001,54.5,264,155,103,78,26,45,17,11,2,4,0,0,0,0,0,0,705,-3.194495,55.9449,147.0,8.0,13:44:09.736000,67,2
427,574,1512567867716,2.2908862,4.448588,6.348644999999999,12.8,67.700005,106,73,54,71,23,31,12,5,0,1,0,0,0,0,0,0,376,-3.1922566000000003,55.9425634,118.0,8.0,13:44:27.716000,34,3
428,915,1512654274389,4.3879684999999995,6.837032300000001,7.9709460000000005,8.900001,54.100002,430,159,108,76,29,42,17,4,1,0,0,0,0,0,0,0,866,-3.1938997000000002,55.94497629999999,145.0,7.0,13:44:34.389000,49,2
429,575,1512567887829,2.3754902,4.561635,6.629781200000001,12.3,69.6,93,70,70,55,27,28,12,3,1,1,0,0,0,0,0,0,360,-3.1927244,55.94265600000001,122.0,12.0,13:44:47.829000,76,3
430,916,1512654297083,3.2647727000000004,5.254079,6.4890094000000005,9.0,53.8,221,134,92,60,24,28,8,4,2,0,0,0,0,0,0,0,573,-3.193366,55.94507410000001,146.0,6.0,13:44:57.083000,0,2
431,576,1512567908603,1.9877581999999998,3.767643,4.3256717,12.2,70.200005,92,51,58,46,25,24,11,1,0,0,0,0,0,0,0,0,308,-3.1933792999999997,55.942616099999995,128.0,6.0,13:45:08.603000,15,3
432,917,1512654321098,2.982226,5.410096,12.448592999999999,9.0,54.0,167,108,101,63,25,37,18,5,2,1,0,0,1,0,0,0,528,-3.1928455000000002,55.9451,134.0,6.0,13:45:21.098000,0,2
433,577,1512567928615,1.9846598000000002,3.7832614999999996,5.301846,11.900001,71.3,88,72,43,73,20,21,11,1,3,0,0,0,0,0,0,0,332,-3.1936657000000004,55.9426306,122.0,6.0,13:45:28.615000,15,3
434,918,1512654341846,3.3448173999999997,6.1491795,13.78485,9.0,53.7,228,118,79,67,28,38,22,10,6,1,0,1,0,0,0,0,598,-3.1922824,55.9451535,139.0,6.0,13:45:41.846000,32,0
435,578,1512567948163,2.2317934,3.8547053,4.2378273,11.900001,72.1,98,82,64,43,20,21,10,0,0,0,0,0,0,0,0,0,338,-3.1943166,55.9425421,127.0,9.0,13:45:48.163000,71,3
436,919,1512654364564,4.6835623,7.7088684999999995,12.292769999999999,9.1,53.7,425,148,85,66,31,38,24,14,3,2,0,0,0,0,0,0,836,-3.1917881,55.945253,139.0,8.0,13:46:04.564000,77,0
437,579,1512567969574,2.093941,3.7412934,5.081861,12.0,71.3,95,64,70,41,23,22,7,2,0,1,0,0,0,0,0,0,325,-3.1948204,55.9425313,132.0,4.0,13:46:09.574000,28,1
438,920,1512654387255,3.367863,5.9581599999999995,14.302979999999998,9.1,53.600002,219,122,94,62,26,40,20,6,3,0,1,0,1,0,0,0,594,-3.1913636000000003,55.945142700000005,140.0,4.0,13:46:27.255000,46,4
439,580,1512567990330,2.481985,4.4943633,5.3206596,12.0,71.700005,104,81,66,52,19,24,13,3,0,0,0,0,0,0,0,0,362,-3.1952879000000003,55.9425363,127.0,9.0,13:46:30.330000,50,3
440,921,1512654408675,2.9505332,5.8474708,17.664259,8.8,53.3,156,90,80,57,40,27,21,14,3,2,1,0,1,0,0,0,492,-3.1912889,55.9448032,140.0,8.0,13:46:48.675000,10,4
441,581,1512568010456,2.2320461,4.192295,6.453452599999999,11.900001,72.1,98,77,56,48,34,27,13,1,0,0,1,0,0,0,0,0,355,-3.1958578999999996,55.9424897,123.0,7.0,13:46:50.456000,50,3
442,922,1512654429440,3.6059592000000005,7.958980599999999,41.020664000000004,8.400001,54.100002,188,115,90,72,31,42,40,26,9,7,1,2,2,0,0,0,625,-3.1913255,55.9444678,143.0,5.0,13:47:09.440000,10,4
443,582,1512568030556,2.3164352999999998,4.2864494,6.782274,11.8,72.0,118,67,67,56,24,21,14,4,0,0,1,0,0,0,0,0,372,-3.1963376,55.9424291,141.0,9.0,13:47:10.556000,7,1
444,583,1512568051969,2.220662,3.9486491999999997,4.437883,11.900001,71.700005,111,68,66,49,26,21,10,1,0,0,0,0,0,0,0,0,352,-3.1966794,55.942424,147.0,7.0,13:47:31.969000,7,1
445,923,1512654452148,4.0783114000000005,8.903823,45.295547,7.9,55.600002,209,128,118,72,37,57,41,25,12,6,7,2,1,0,0,0,715,-3.1913047999999997,55.944123,151.0,6.0,13:47:32.148000,41,4
446,584,1512568071988,2.2572432,4.08957,4.861251,11.900001,72.0,101,59,69,41,28,21,10,0,1,0,0,0,0,0,0,0,330,-3.1975287999999997,55.9423556,139.0,7.0,13:47:51.988000,30,1
447,924,1512654476785,3.7732716,7.330949,16.935337,7.4,57.0,280,121,107,73,44,39,35,14,10,6,0,0,0,0,0,0,729,-3.1911412999999995,55.9440204,146.0,7.0,13:47:56.785000,41,4
448,585,1512568092168,2.3502195,4.1534580000000005,5.0182614,11.900001,71.700005,104,69,76,44,24,22,7,2,1,0,0,0,0,0,0,0,349,-3.1981592,55.9422385,138.0,9.0,13:48:12.168000,51,4
450,586,1512568113588,2.24706,4.16029,4.9357986,11.900001,71.8,97,57,72,54,27,20,8,4,0,0,0,0,0,0,0,0,339,-3.1985967,55.942290299999996,134.0,8.0,13:48:33.588000,75,1
451,926,1512654523498,3.4843528,6.1707015,9.121702,7.5,57.8,271,115,77,64,39,35,23,9,2,1,0,0,0,0,0,0,636,-3.1901878,55.944334700000006,134.0,8.0,13:48:43.498000,61,4
452,587,1512568132977,2.1638677000000004,3.9189547999999994,4.5964017,12.1,71.3,99,62,67,44,25,20,9,3,0,0,0,0,0,0,0,0,329,-3.1989179,55.9422981,139.0,8.0,13:48:52.977000,14,4
453,927,1512654546856,2.9276204,4.9975905,6.8021517000000005,7.7000003,57.2,202,105,86,63,22,34,12,4,1,1,0,0,0,0,0,0,530,-3.189425,55.944410399999995,139.0,9.0,13:49:06.856000,27,1
454,588,1512568154463,2.2389956,3.895088,4.303895,12.1,71.200005,110,70,56,47,17,22,10,0,0,0,0,0,0,0,0,0,332,-3.199621,55.9422473,142.0,7.0,13:49:14.463000,58,4
455,928,1512654568265,2.6912212,4.596048400000001,6.541497,7.9,56.9,158,95,76,52,24,29,8,2,2,1,0,0,0,0,0,0,447,-3.1885432999999996,55.944367799999995,140.0,7.0,13:49:28.265000,16,1
456,589,1512568174586,2.189746,3.9278781000000005,4.987831,12.1,71.200005,101,67,70,45,19,21,8,4,1,0,0,0,0,0,0,0,336,-3.2002667000000002,55.942055700000004,149.0,6.0,13:49:34.586000,22,4
457,929,1512654590331,2.6223273,4.5528417,5.157799,7.9,56.5,138,88,84,56,20,28,11,2,0,0,0,0,0,0,0,0,427,-3.1880083999999997,55.944490599999995,143.0,5.0,13:49:50.331000,40,1
458,590,1512568194686,2.319578,4.1532617,10.085965,12.1,70.9,103,70,80,54,23,28,6,1,1,0,0,0,0,1,0,0,367,-3.2006125,55.9421717,134.0,4.0,13:49:54.686000,22,4
459,591,1512568214795,2.3574178,4.416638400000001,5.6225615,12.2,70.0,112,64,85,55,28,27,13,1,2,0,0,0,0,0,0,0,387,-3.2009395,55.9424315,134.0,7.0,13:50:14.795000,56,1
460,930,1512654614986,2.48468,4.3268629999999995,6.3633657,8.1,56.100002,158,93,75,61,23,22,12,4,2,1,0,0,0,0,0,0,451,-3.1875329,55.9445743,140.0,9.0,13:50:14.986000,40,1
461,592,1512568234180,2.2494705,4.352148000000001,8.012210000000001,12.400001,70.0,97,78,58,61,28,24,11,6,3,0,1,0,0,0,0,0,367,-3.2009098,55.9427187,132.0,14.0,13:50:34.180000,56,1
462,931,1512654636377,2.806581,4.818139599999999,11.17095,8.1,55.600002,156,85,74,57,24,23,12,1,1,0,0,0,0,1,0,0,434,-3.1868817000000003,55.944638600000005,146.0,10.0,13:50:36.377000,70,1
463,593,1512568254371,2.57417,4.5687737,5.676741000000001,12.400001,69.700005,114,71,85,52,32,21,7,1,2,0,0,0,0,0,0,0,385,-3.2012793999999998,55.9428955,132.0,8.0,13:50:54.371000,2,2
464,932,1512654659741,2.8288434,5.3103685,9.611929,8.1,55.3,154,93,88,66,28,28,13,11,4,2,0,0,0,0,0,0,487,-3.1863861,55.9446355,139.0,6.0,13:50:59.741000,1,3
465,594,1512568275779,2.303407,4.2190433,5.251535,12.5,69.4,100,72,71,61,16,25,10,3,1,0,0,0,0,0,0,0,359,-3.2017868,55.9431076,119.0,4.0,13:51:15.779000,39,4
466,933,1512654679847,2.8133705,5.229213,24.841175,8.1,55.2,137,92,83,63,24,28,12,4,5,5,0,1,1,0,0,1,456,-3.1861139,55.9445356,144.0,9.0,13:51:19.847000,1,3
467,595,1512568295898,2.4705765,4.492862000000001,10.593408,12.6,68.8,129,76,79,61,26,28,11,3,1,0,0,0,0,1,0,0,415,-3.2020675,55.94333100000001,126.0,6.0,13:51:35.898000,39,4
468,934,1512654701900,2.8540678,4.955907,11.047227000000001,7.9,55.0,162,100,78,56,27,21,13,6,0,2,0,1,0,0,0,0,466,-3.1860066000000002,55.94463879999999,133.0,16.0,13:51:41.900000,1,3
469,596,1512568315929,2.4578462000000005,4.5345283,9.242828999999999,12.7,68.4,130,74,70,65,36,30,8,2,2,0,0,1,0,0,0,0,418,-3.202293,55.943532,123.0,7.0,13:51:55.929000,63,1
470,935,1512654725825,3.2125661,5.2083281999999995,11.167093,7.9,55.5,191,120,96,57,27,21,6,4,2,0,1,1,0,0,0,0,526,-3.1852688,55.944631799999996,135.0,8.0,13:52:05.825000,65,4
471,597,1512568338720,2.6917607999999995,4.6902905,10.116114,12.8,68.200005,163,82,75,64,31,30,9,1,0,0,1,1,0,0,0,0,457,-3.2029461,55.94370279999999,133.0,6.0,13:52:18.720000,37,4
472,936,1512654748627,3.8446657999999996,5.945557,7.957652,8.1,55.600002,289,144,92,78,28,23,8,2,0,2,0,0,0,0,0,0,666,-3.1847105,55.944993200000006,141.0,9.0,13:52:28.627000,45,2
473,598,1512568358823,2.894679,5.029725,7.234611999999999,12.900001,67.6,161,92,89,61,31,21,15,1,0,2,0,0,0,0,0,0,473,-3.2030806,55.9439805,137.0,11.0,13:52:38.823000,37,4
474,937,1512654770035,3.0480192,5.11544,9.331058,8.2,55.100002,178,104,83,64,25,24,10,4,0,0,0,1,0,0,0,0,493,-3.1843397999999996,55.9450747,142.0,7.0,13:52:50.035000,9,2
475,599,1512568380878,2.826724,4.780044,5.3840129999999995,13.0,67.6,180,105,88,59,21,33,12,2,0,0,0,0,0,0,0,0,500,-3.2027096,55.94456579999999,157.0,11.0,13:53:00.878000,17,2
476,938,1512654793376,3.3910525000000002,5.590329,16.842489999999998,8.3,54.8,250,120,95,62,30,20,14,5,4,0,1,1,1,0,0,0,603,-3.1840474999999997,55.9450825,144.0,6.0,13:53:13.376000,53,2
477,600,1512568402287,3.1126626,5.330058,7.103936,13.1,67.3,177,117,92,80,22,28,11,2,4,0,0,0,0,0,0,0,533,-3.2021909,55.9444556,154.0,7.0,13:53:22.287000,73,4
478,939,1512654817399,3.120534,5.213604,10.937825,8.400001,54.7,209,125,86,55,32,18,10,7,4,3,1,0,0,0,0,0,550,-3.1838201,55.9451762,137.0,96.0,13:53:37.399000,53,2
479,601,1512568423053,2.6521220000000003,4.7184305,8.682256,13.1,67.1,155,104,67,65,29,30,9,5,3,1,1,0,0,0,0,0,469,-3.2016517999999996,55.944521400000006,155.0,6.0,13:53:43.053000,24,4
480,940,1512654841399,3.0769992000000004,4.774071,10.092958,8.400001,54.7,227,123,86,59,20,15,10,2,1,0,0,0,0,1,0,0,544,-3.1839606,55.945225300000004,136.0,51.0,13:54:01.399000,53,2
481,602,1512568443820,2.513788,4.3693247,5.782839,13.2,67.200005,132,81,70,52,26,16,14,1,0,1,0,0,0,0,0,0,393,-3.2013387000000004,55.9446539,156.0,6.0,13:54:03.820000,24,4
482,603,1512568464567,2.7311263,4.732622599999999,5.477286299999999,13.3,66.9,148,97,77,57,35,34,6,1,1,0,0,0,0,0,0,0,456,-3.2013123,55.944615299999995,157.0,9.0,13:54:24.567000,24,4
483,941,1512654864747,2.7004363999999996,4.0659013,10.301034,8.5,55.7,212,121,68,52,16,9,7,3,0,2,0,0,1,0,0,0,491,-3.1839685,55.9452115,138.0,11.0,13:54:24.747000,53,2
484,604,1512568485321,2.6355237999999996,4.585141999999999,6.789641400000001,13.3,66.700005,142,95,76,59,30,20,11,1,3,1,0,0,0,0,0,0,438,-3.2008567,55.9447927,161.0,11.0,13:54:45.321000,74,2
486,605,1512568506086,2.5098773999999997,4.4515709999999995,6.898032700000001,13.3,66.4,139,77,64,46,26,22,14,3,0,0,1,0,0,0,0,0,392,-3.200287,55.944800300000004,155.0,9.0,13:55:06.086000,36,2
488,606,1512568527414,2.7986412,4.9369745,7.854137400000001,13.2,66.8,184,85,89,60,33,32,11,1,3,2,0,0,0,0,0,0,500,-3.1997609000000002,55.944799399999994,159.0,10.0,13:55:27.414000,6,4
490,607,1512568548264,2.56537,4.5812445,6.266653,13.2,66.8,160,71,74,59,28,29,12,1,1,1,0,0,0,0,0,0,436,-3.1992993,55.9449034,156.0,8.0,13:55:48.264000,6,4
492,608,1512568569661,2.5370321,4.323039499999999,6.889711999999999,13.2,66.700005,127,88,82,37,24,19,12,0,2,0,1,0,0,0,0,0,392,-3.1987619,55.9449677,157.0,4.0,13:56:09.661000,79,1
494,609,1512568589781,2.5697744,4.681030000000001,5.7498190000000005,13.3,66.3,148,87,69,69,24,29,17,2,1,0,0,0,0,0,0,0,446,-3.1983308999999998,55.9449439,151.0,4.0,13:56:29.781000,26,2
496,610,1512568610541,2.2376549999999997,4.3668804,7.639678,13.400001000000001,66.3,124,72,69,56,26,36,12,8,2,0,1,0,0,0,0,0,406,-3.1978944,55.944946200000004,153.0,6.0,13:56:50.541000,48,2
498,611,1512568631295,2.9616077,5.000893,7.2339649999999995,13.400001000000001,66.1,211,95,71,48,33,28,15,1,0,2,0,0,0,0,0,0,504,-3.1975547000000004,55.9448046,143.0,8.0,13:57:11.295000,48,2
500,612,1512568654005,3.5718555,6.093079,12.4387045,13.5,66.0,196,139,96,97,31,25,14,2,3,0,1,1,0,0,0,0,605,-3.1966422000000003,55.94478589999999,151.0,11.0,13:57:34.005000,13,4
501,613,1512568673475,2.186618,4.0828923999999995,5.171327,13.2,66.700005,108,75,62,74,23,23,11,4,1,0,0,0,0,0,0,0,381,-3.1961239,55.9448289,156.0,13.0,13:57:53.475000,68,1
502,614,1512568694222,2.5650952,4.76775,6.2510796,13.2,66.9,127,85,73,57,29,29,12,7,1,0,0,0,0,0,0,0,420,-3.195748,55.944893900000004,148.0,13.0,13:58:14.222000,20,4
503,615,1512568715637,2.8312988,4.855725,7.704896499999999,13.3,66.200005,155,86,85,56,21,27,12,0,0,1,1,0,0,0,0,0,444,-3.1952945,55.944876799999996,148.0,9.0,13:58:35.637000,42,0
504,616,1512568738338,2.3764496,4.2532873,5.3217845,13.3,66.200005,159,75,76,66,20,35,11,1,2,0,0,0,0,0,0,0,445,-3.1947036,55.944939,153.0,5.0,13:58:58.338000,67,2
505,617,1512568760960,2.3823276,4.303059999999999,5.206045,13.400001000000001,66.1,135,88,84,70,25,26,15,2,1,0,0,0,0,0,0,0,446,-3.1941848999999998,55.945017500000006,161.0,9.0,13:59:20.960000,49,2
506,618,1512568783753,2.5298576,4.7046980000000005,5.7965827,13.400001000000001,66.1,141,99,84,70,38,29,16,7,0,0,0,0,0,0,0,0,484,-3.1934206,55.9450613,154.0,12.0,13:59:43.753000,0,2
507,619,1512568805173,4.3766680000000004,8.05414,22.456188,13.400001000000001,66.200005,366,152,123,93,31,40,43,13,9,7,1,0,0,0,0,1,879,-3.1929711,55.9451757,142.0,3.9,14:00:05.173000,0,2
508,620,1512568826488,4.0468116,8.073292,39.347126,13.400001000000001,66.5,275,139,121,81,52,47,29,25,8,10,2,5,0,0,0,0,794,-3.1923847999999997,55.94517760000001,148.0,8.0,14:00:26.488000,32,0
509,621,1512568847984,3.3617282,6.403468,18.613888,13.3,66.6,211,128,94,73,36,39,26,14,4,2,2,0,1,0,0,0,630,-3.1918464,55.945155799999995,143.0,6.0,14:00:47.984000,77,0
510,622,1512568870689,2.0780327,4.0486975,9.423302,13.3,66.6,113,78,69,59,24,32,11,8,3,1,2,0,0,0,0,0,400,-3.1913465,55.945272200000005,149.0,9.0,14:01:10.689000,46,4
511,623,1512568892750,2.0114923,3.7186839999999997,4.5515419999999995,13.3,66.4,95,66,66,47,22,24,12,1,1,0,0,0,0,0,0,0,334,-3.1912553,55.9450149,139.0,5.0,14:01:32.750000,46,4
512,624,1512568913499,2.13532,3.6475074,5.6259947,13.2,66.700005,129,74,56,56,24,21,4,3,0,0,1,0,0,0,0,0,368,-3.1912311,55.944708299999995,142.0,4.0,14:01:53.499000,10,4
513,625,1512568935582,2.555473,4.208542,4.915301,13.1,67.200005,174,87,76,57,29,21,5,2,1,0,0,0,0,0,0,0,452,-3.1912335,55.944414,138.0,5.0,14:02:15.582000,10,4
514,626,1512568956326,1.8094689999999998,3.2054120999999998,12.7389765,13.0,67.200005,90,60,50,37,31,16,5,1,1,0,0,1,0,1,0,0,293,-3.1912545,55.9441045,131.0,10.0,14:02:36.326000,41,4
515,627,1512568978374,1.7925115000000003,3.3614775999999997,4.1597066,12.6,68.700005,75,58,55,48,21,19,10,1,1,0,0,0,0,0,0,0,288,-3.190974,55.943957999999995,140.0,7.0,14:02:58.374000,41,4
516,628,1512568999783,1.8660188000000002,3.4571617,5.513599,12.3,69.9,87,55,63,42,35,15,9,2,0,0,1,0,0,0,0,0,309,-3.190497,55.944050600000004,135.0,8.0,14:03:19.783000,52,4
517,629,1512569021158,2.0964742,3.7039489999999997,4.54526,12.3,70.3,94,65,61,45,25,15,7,2,1,0,0,0,0,0,0,0,315,-3.1900730999999998,55.944283,139.0,10.0,14:03:41.158000,61,4
518,630,1512569043168,2.2828470000000003,4.0498195,7.124764999999999,12.400001,70.0,122,69,62,52,37,20,7,0,1,1,1,0,0,0,0,0,372,-3.1893891,55.9443303,139.0,6.0,14:04:03.168000,27,1
519,631,1512569063369,2.5037439999999997,4.361674,5.267245,12.400001,70.3,128,80,70,47,19,22,13,1,1,0,0,0,0,0,0,0,381,-3.1888398999999996,55.9443811,138.0,10.0,14:04:23.369000,16,1
520,632,1512569082823,1.8762008000000001,3.1829294999999997,6.0719247,12.400001,70.0,105,64,49,42,21,17,4,0,1,1,1,0,0,0,0,0,305,-3.188354,55.9444454,139.0,12.0,14:04:42.823000,16,1
521,633,1512569105523,2.2624345,3.9666884,12.042882,12.5,69.8,85,91,69,48,10,31,8,1,0,0,0,1,0,0,0,1,345,-3.1877645,55.9444956,135.0,4.0,14:05:05.523000,40,1
522,634,1512569124347,2.1767979,3.8816227999999997,7.959954300000001,12.6,69.3,109,66,68,55,18,26,6,3,0,0,0,1,0,0,0,0,352,-3.1873218999999997,55.944563,143.0,13.0,14:05:24.347000,40,1
523,635,1512569145772,1.8856612000000001,3.5293012000000004,4.1578336,12.7,69.200005,103,64,48,52,23,25,12,2,0,0,0,0,0,0,0,0,329,-3.1866839,55.94461879999999,146.0,6.0,14:05:45.772000,70,1
524,636,1512569166508,2.2701912,4.164678,8.415998,12.7,69.1,104,83,75,55,31,26,10,3,1,0,0,1,0,0,0,0,389,-3.1865580000000002,55.9446279,144.0,6.0,14:06:06.508000,70,1
525,637,1512569189213,2.0714047,3.723445,4.530801,12.8,68.9,92,75,65,37,14,22,12,4,0,0,0,0,0,0,0,0,321,-3.1863006,55.944577,144.0,6.0,14:06:29.213000,1,3
526,638,1512569209342,1.990579,3.5865671999999997,9.106012,12.7,69.0,88,68,53,43,19,22,10,1,0,0,0,0,0,0,1,0,305,-3.1859938,55.9443582,149.0,12.0,14:06:49.342000,1,3
527,639,1512569230739,1.9794608,3.5989815999999997,4.266036,12.7,69.3,98,61,53,49,20,20,9,3,0,0,0,0,0,0,0,0,313,-3.1856276,55.9447157,141.0,16.0,14:07:10.739000,65,4
528,640,1512569250853,2.335966,4.0864400000000005,8.9320755,12.7,69.200005,136,60,70,35,16,22,11,3,0,1,2,0,0,0,0,0,356,-3.1853813,55.9449878,140.0,12.0,14:07:30.853000,65,4
529,641,1512569270309,2.537772,4.4622803,5.0741153,12.7,69.4,134,71,81,59,20,16,16,1,0,0,0,0,0,0,0,0,398,-3.1848438,55.94504839999999,138.0,16.0,14:07:50.309000,45,2
530,642,1512569290429,2.2969263,4.0929394,4.98038,12.8,69.200005,135,76,61,66,30,19,11,2,1,0,0,0,0,0,0,0,401,-3.1842589,55.9451142,138.0,13.0,14:08:10.429000,9,2
